# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.334769
20	1.025	2.87766
21	1.075	4.75055
22	1.125	6.28657
23	1.175	5.30196
24	1.225	3.60551
25	1.275	3.52409
26	1.325	2.35673
27	1.375	2.14638
28	1.425	1.68494
29	1.475	1.79209
30	1.525	1.4028
31	1.575	1.251
32	1.625	1.77787
33	1.675	1.2479
34	1.725	1.17661
35	1.775	1.6669
36	1.825	1.14678
37	1.875	1.40331
38	1.925	1.09515
39	1.975	0.979206
40	2.025	1.06729
41	2.075	1.20129
42	2.125	1.09256
43	2.175	1.05972
44	2.225	1.23766
45	2.275	1.07624
46	2.325	1.01573
47	2.375	1.25556
48	2.425	1.21785
49	2.475	0.935314
50	2.525	0.961045
51	2.575	1.0801
52	2.625	1.0278
53	2.675	0.945255
54	2.725	1.25381
55	2.775	1.11603
56	2.825	1.05693
57	2.875	1.02049
58	2.925	1.06961
59	2.975	1.02497
60	3.025	1.18268
61	3.075	1.04355
62	3.125	1.05116
63	3.175	0.923591
64	3.225	0.856919
65	3.275	0.890308
66	3.325	0.9717
67	3.375	1.08285
68	3.425	0.990408
69	3.475	0.995062
70	3.525	1.0695
71	3.575	1.01489
72	3.625	1.12031
73	3.675	1.00165
74	3.725	1.07817
75	3.775	0.938122
76	3.825	0.962707
77	3.875	0.953923
78	3.925	1.00209
79	3.975	0.96193
80	4.025	1.03642
81	4.075	1.00635
82	4.125	0.968071
83	4.175	1.0135
84	4.225	0.94062
85	4.275	1.04502
86	4.325	1.02525
87	4.375	1.00611
88	4.425	1.00382
89	4.475	0.973567
90	4.525	0.994921
91	4.575	1.09876
92	4.625	0.937482
93	4.675	0.939383
94	4.725	0.933864
95	4.775	0.980722
96	4.825	1.06646
97	4.875	0.991126
98	4.925	1.07609
99	4.975	0.993479
