# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.585846
20	1.025	2.80193
21	1.075	4.40631
22	1.125	4.65206
23	1.175	4.95618
24	1.225	3.87062
25	1.275	3.9646
26	1.325	2.76463
27	1.375	2.18847
28	1.425	1.80249
29	1.475	1.97496
30	1.525	1.43701
31	1.575	1.28308
32	1.625	1.53681
33	1.675	1.33299
34	1.725	1.57773
35	1.775	1.54062
36	1.825	1.3618
37	1.875	1.35804
38	1.925	1.09515
39	1.975	0.856805
40	2.025	0.815018
41	2.075	1.12736
42	2.125	1.21591
43	2.175	1.29522
44	2.225	1.30196
45	2.275	1.18386
46	2.325	0.956843
47	2.375	1.12859
48	2.425	1.19079
49	2.475	1.14316
50	2.525	1.29804
51	2.575	0.948089
52	2.625	1.01625
53	2.675	0.911893
54	2.725	0.900169
55	2.775	0.950693
56	2.825	1.10679
57	2.875	1.10714
58	2.925	1.09751
59	2.975	0.971023
60	3.025	0.956582
61	3.075	1.04355
62	3.125	0.871896
63	3.175	1.06568
64	3.225	0.986988
65	3.275	1.1203
66	3.325	1.05088
67	3.375	0.98504
68	3.425	1.09895
69	3.475	1.10709
70	3.525	0.941417
71	3.575	1.07093
72	3.625	1.07187
73	3.675	0.895596
74	3.725	0.974945
75	3.775	0.904617
76	3.825	0.94639
77	3.875	1.04402
78	3.925	1.04858
79	3.975	0.997184
80	4.025	1.03151
81	4.075	1.01114
82	4.125	1.0616
83	4.175	1.05459
84	4.225	0.94062
85	4.275	0.970997
86	4.325	0.923151
87	4.375	1.06016
88	4.425	0.955052
89	4.475	1.00138
90	4.525	0.944397
91	4.575	1.00371
92	4.625	0.937482
93	4.675	0.979434
94	4.725	1.00515
95	4.775	0.998172
96	4.825	1.00494
97	4.875	0.927506
98	4.925	0.948138
99	4.975	0.919531
