# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.502154
20	1.025	3.2563
21	1.075	4.13091
22	1.125	4.96639
23	1.175	5.47485
24	1.225	3.87062
25	1.275	3.52409
26	1.325	1.99416
27	1.375	2.3989
28	1.425	2.547
29	1.475	1.53608
30	1.525	1.71073
31	1.575	1.47554
32	1.625	1.50667
33	1.675	1.58824
34	1.725	1.14987
35	1.775	1.41434
36	1.825	1.17067
37	1.875	1.08643
38	1.925	1.11663
39	1.975	1.46881
40	2.025	0.97026
41	2.075	1.14584
42	2.125	1.23353
43	2.175	1.12701
44	2.225	1.25374
45	2.275	1.18386
46	2.325	1.13349
47	2.375	1.00163
48	2.425	1.12313
49	2.475	1.05223
50	2.525	0.886159
51	2.575	1.0321
52	2.625	1.0509
53	2.675	0.945255
54	2.725	1.09306
55	2.775	1.05403
56	2.825	0.967194
57	2.875	1.10714
58	2.925	0.948698
59	2.975	1.12387
60	3.025	1.02615
61	3.075	0.816323
62	3.125	1.08376
63	3.175	1.08936
64	3.225	0.964034
65	3.275	0.905147
66	3.325	1.02208
67	3.375	1.06887
68	3.425	0.970057
69	3.475	1.12686
70	3.525	1.03748
71	3.575	0.971305
72	3.625	1.05975
73	3.675	1.05468
74	3.725	1.02656
75	3.775	1.06097
76	3.825	1.04973
77	3.875	0.980421
78	3.925	0.996924
79	3.975	1.04251
80	4.025	0.943092
81	4.075	0.991973
82	4.125	0.968071
83	4.175	1.04546
84	4.225	0.91833
85	4.275	0.849078
86	4.325	0.927405
87	4.375	1.07679
88	4.425	0.959116
89	4.475	1.0133
90	4.525	0.959943
91	4.575	0.923868
92	4.625	1.08257
93	4.675	1.02677
94	4.725	1.07287
95	4.775	0.963271
96	4.825	0.994683
97	4.875	0.860538
98	4.925	1.00391
99	4.975	1.00634
