# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.418462
20	1.025	2.19611
21	1.075	4.6817
22	1.125	5.09212
23	1.175	4.95618
24	1.225	4.61293
25	1.275	3.23041
26	1.325	2.85527
27	1.375	2.44098
28	1.425	2.15516
29	1.475	1.42636
30	1.525	1.50544
31	1.575	1.79631
32	1.625	1.11494
33	1.675	1.44643
34	1.725	1.47077
35	1.775	1.0355
36	1.825	1.3618
37	1.875	1.29014
38	1.925	1.00926
39	1.975	1.22401
40	2.025	1.18372
41	2.075	1.16432
42	2.125	1.05731
43	2.175	1.09337
44	2.225	1.20552
45	2.275	0.999363
46	2.325	0.971564
47	2.375	1.11448
48	2.425	1.29904
49	2.475	1.02625
50	2.525	1.03593
51	2.575	1.0561
52	2.625	0.95851
53	2.675	1.0231
54	2.725	1.21094
55	2.775	0.992027
56	2.825	1.04696
57	2.875	0.9531
58	2.925	1.07891
59	2.975	1.10589
60	3.025	1.04354
61	3.075	1.03513
62	3.125	1.02672
63	3.175	0.915697
64	3.225	0.979337
65	3.275	0.949662
66	3.325	1.05807
67	3.375	1.006
68	3.425	0.895437
69	3.475	1.02801
70	3.525	0.999055
71	3.575	1.04602
72	3.625	1.01131
73	3.675	1.08414
74	3.725	1.08964
75	3.775	1.02188
76	3.825	1.01166
77	3.875	1.01752
78	3.925	1.01242
79	3.975	0.896458
80	4.025	1.03151
81	4.075	1.08782
82	4.125	0.991454
83	4.175	1.04546
84	4.225	0.976283
85	4.275	0.997122
86	4.325	1.10608
87	4.375	0.914644
88	4.425	0.930667
89	4.475	1.0888
90	4.525	0.975489
91	4.575	0.882047
92	4.625	0.997005
93	4.675	0.975793
94	4.725	1.06575
95	4.775	0.952801
96	4.825	0.92632
97	4.875	0.950945
98	4.925	1.0564
99	4.975	1.07707
