# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.334769
20	1.025	1.74174
21	1.075	4.75055
22	1.125	6.47516
23	1.175	4.95618
24	1.225	3.49946
25	1.275	3.03463
26	1.325	2.76463
27	1.375	2.65141
28	1.425	1.84168
29	1.475	1.60923
30	1.525	1.91602
31	1.575	1.57177
32	1.625	1.41627
33	1.675	1.38971
34	1.725	1.20336
35	1.775	1.23754
36	1.825	1.50514
37	1.875	0.995897
38	1.925	0.944837
39	1.975	1.30561
40	2.025	1.26134
41	2.075	1.20129
42	2.125	0.93396
43	2.175	1.17747
44	2.225	1.18944
45	2.275	1.16849
46	2.325	0.780195
47	2.375	1.26967
48	2.425	1.19079
49	2.475	1.10419
50	2.525	1.02345
51	2.575	1.21211
52	2.625	1.12019
53	2.675	1.06758
54	2.725	1.16808
55	2.775	1.11603
56	2.825	0.957223
57	2.875	0.972355
58	2.925	0.939397
59	2.975	1.10589
60	3.025	0.93919
61	3.075	0.950974
62	3.125	0.90449
63	3.175	0.955166
64	3.225	1.0635
65	3.275	1.20934
66	3.325	0.957305
67	3.375	0.978054
68	3.425	1.00398
69	3.475	1.02801
70	3.525	1.08231
71	3.575	1.03979
72	3.625	0.908361
73	3.675	0.960409
74	3.725	1.12405
75	3.775	0.921369
76	3.825	0.94639
77	3.875	0.964522
78	3.925	0.929774
79	3.975	1.18856
80	4.025	1.04624
81	4.075	1.02073
82	4.125	0.944688
83	4.175	0.9085
84	4.225	1.01195
85	4.275	0.949226
86	4.325	0.969947
87	4.375	0.960376
88	4.425	0.930667
89	4.475	1.07688
90	4.525	1.02601
91	4.575	1.07594
92	4.625	1.02305
93	4.675	0.990357
94	4.725	1.02297
95	4.775	1.02609
96	4.825	0.963919
97	4.875	1.04135
98	4.925	0.994069
99	4.975	0.967758
