# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0.0929824
19	0.975	0.418462
20	1.025	2.04466
21	1.075	4.6817
22	1.125	5.02925
23	1.175	4.72566
24	1.225	3.71155
25	1.275	3.47514
26	1.325	2.94591
27	1.375	2.48307
28	1.425	2.42945
29	1.475	1.53608
30	1.525	1.81337
31	1.575	1.63592
32	1.625	1.17521
33	1.675	1.55988
34	1.725	1.33706
35	1.775	1.16178
36	1.825	1.14678
37	1.875	1.22224
38	1.925	1.15957
39	1.975	1.10161
40	2.025	1.1255
41	2.075	1.12736
42	2.125	1.32164
43	2.175	1.21111
44	2.225	1.02871
45	2.275	1.07624
46	2.325	1.13349
47	2.375	1.19913
48	2.425	1.08253
49	2.475	1.16914
50	2.525	1.07338
51	2.575	0.912086
52	2.625	0.866123
53	2.675	1.14543
54	2.725	1.07163
55	2.775	1.0437
56	2.825	0.897397
57	2.875	1.20341
58	2.925	0.985902
59	2.975	1.00699
60	3.025	0.921797
61	3.075	0.984637
62	3.125	1.09191
63	3.175	1.12883
64	3.225	0.971685
65	3.275	0.890308
66	3.325	0.935712
67	3.375	0.999012
68	3.425	1.01754
69	3.475	0.975292
70	3.525	1.01827
71	3.575	0.909042
72	3.625	1.21115
73	3.675	1.01933
74	3.725	0.96921
75	3.775	1.10564
76	3.825	0.984464
77	3.875	1.05991
78	3.925	1.03825
79	3.975	0.911567
80	4.025	0.96274
81	4.075	1.0351
82	4.125	1.0429
83	4.175	1.00437
84	4.225	1.1546
85	4.275	0.944871
86	4.325	1.08481
87	4.375	0.914644
88	4.425	1.01601
89	4.475	1.00536
90	4.525	0.936625
91	4.575	0.977095
92	4.625	1.00445
93	4.675	0.946665
94	4.725	1.0907
95	4.775	0.959781
96	4.825	0.987846
97	4.875	1.03131
98	4.925	1.03344
99	4.975	1.0835
