# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.0836923
20	1.025	2.34757
21	1.075	5.16364
22	1.125	6.34943
23	1.175	4.89855
24	1.225	4.2948
25	1.275	2.64307
26	1.325	2.80995
27	1.375	2.1043
28	1.425	1.84168
29	1.475	1.79209
30	1.525	1.6423
31	1.575	1.63592
32	1.625	1.47654
33	1.675	1.16282
34	1.725	1.09639
35	1.775	1.41434
36	1.825	1.40958
37	1.875	1.10907
38	1.925	1.1381
39	1.975	1.26481
40	2.025	1.26134
41	2.075	1.10888
42	2.125	1.2864
43	2.175	1.3625
44	2.225	1.07693
45	2.275	0.999363
46	2.325	1.08933
47	2.375	1.17091
48	2.425	1.02841
49	2.475	1.0912
50	2.525	0.948564
51	2.575	0.912086
52	2.625	1.24722
53	2.675	1.15655
54	2.725	0.921602
55	2.775	0.950693
56	2.825	0.977165
57	2.875	1.07826
58	2.925	1.07891
59	2.975	0.881114
60	3.025	1.00876
61	3.075	1.00147
62	3.125	0.928936
63	3.175	1.00253
64	3.225	1.05585
65	3.275	0.986758
66	3.325	0.935712
67	3.375	1.006
68	3.425	1.2007
69	3.475	1.05437
70	3.525	1.02467
71	3.575	1.03357
72	3.625	0.962863
73	3.675	1.03701
74	3.725	0.997885
75	3.775	1.11681
76	3.825	0.973586
77	3.875	0.927425
78	3.925	0.924609
79	3.975	1.0828
80	4.025	0.908708
81	4.075	1.07344
82	4.125	1.11305
83	4.175	0.913066
84	4.225	0.847004
85	4.275	1.01019
86	4.325	0.935914
87	4.375	1.08926
88	4.425	0.987564
89	4.475	0.925882
90	4.525	1.00658
91	4.575	0.958085
92	4.625	1.00817
93	4.675	0.968511
94	4.725	1.0907
95	4.775	0.980722
96	4.825	0.957083
97	4.875	1.02126
98	4.925	0.964542
99	4.975	0.958113
