# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.502154
20	1.025	1.81747
21	1.075	4.33746
22	1.125	6.09797
23	1.175	5.07144
24	1.225	4.2948
25	1.275	2.93674
26	1.325	2.31141
27	1.375	2.56724
28	1.425	2.0376
29	1.475	1.86524
30	1.525	1.91602
31	1.575	1.70008
32	1.625	1.35601
33	1.675	1.30463
34	1.725	1.25684
35	1.775	1.13652
36	1.825	1.38569
37	1.875	1.40331
38	1.925	1.22399
39	1.975	0.918005
40	2.025	1.14491
41	2.075	1.10888
42	2.125	1.26878
43	2.175	1.41297
44	2.225	1.10908
45	2.275	1.03011
46	2.325	1.10405
47	2.375	1.17091
48	2.425	1.00134
49	2.475	1.03924
50	2.525	0.936083
51	2.575	0.972091
52	2.625	0.970058
53	2.675	0.945255
54	2.725	0.9859
55	2.775	1.17803
56	2.825	1.14667
57	2.875	0.904964
58	2.925	1.0045
59	2.975	0.997996
60	3.025	1.07833
61	3.075	1.1782
62	3.125	0.96153
63	3.175	1.042
64	3.225	0.910477
65	3.275	0.897727
66	3.325	1.16604
67	3.375	0.950109
68	3.425	1.03111
69	3.475	0.968702
70	3.525	1.16556
71	3.575	0.965079
72	3.625	1.00525
73	3.675	1.07825
74	3.725	1.00362
75	3.775	1.0498
76	3.825	1.06061
77	3.875	1.15531
78	3.925	0.924609
79	3.975	1.01733
80	4.025	0.854677
81	4.075	1.01114
82	4.125	1.01016
83	4.175	0.954154
84	4.225	0.958451
85	4.275	1.09292
86	4.325	0.897626
87	4.375	0.885541
88	4.425	0.971308
89	4.475	1.04509
90	4.525	1.00269
91	4.575	1.05694
92	4.625	0.941202
93	4.675	0.921177
94	4.725	1.0408
95	4.775	0.959781
96	4.825	0.994683
97	4.875	0.957642
98	4.925	0.99735
99	4.975	0.958113
