# 1: Bin number
# 2: r
# 3: g(r)
0	0.025	0
1	0.075	0
2	0.125	0
3	0.175	0
4	0.225	0
5	0.275	0
6	0.325	0
7	0.375	0
8	0.425	0
9	0.475	0
10	0.525	0
11	0.575	0
12	0.625	0
13	0.675	0
14	0.725	0
15	0.775	0
16	0.825	0
17	0.875	0
18	0.925	0
19	0.975	0.251077
20	1.025	2.87766
21	1.075	5.57673
22	1.125	5.40645
23	1.175	4.14936
24	1.225	4.772
25	1.275	2.74096
26	1.325	2.80995
27	1.375	1.97804
28	1.425	2.35108
29	1.475	1.68237
30	1.525	1.50544
31	1.575	1.41138
32	1.625	1.32587
33	1.675	1.67332
34	1.725	1.25684
35	1.775	1.01024
36	1.825	1.17067
37	1.875	1.26751
38	1.925	1.20252
39	1.975	1.06081
40	2.025	1.47479
41	2.075	1.21977
42	2.125	1.11018
43	2.175	1.12701
44	2.225	1.1573
45	2.275	1.38373
46	2.325	1.04517
47	2.375	1.18502
48	2.425	1.04194
49	2.475	1.03924
50	2.525	1.1233
51	2.575	1.0441
52	2.625	0.981606
53	2.675	0.967496
54	2.725	0.943035
55	2.775	1.1367
56	2.825	0.867483
57	2.875	1.059
58	2.925	0.985902
59	2.975	1.15983
60	3.025	0.913101
61	3.075	1.06038
62	3.125	0.90449
63	3.175	1.06568
64	3.225	0.833966
65	3.275	0.97192
66	3.325	1.00049
67	3.375	1.12476
68	3.425	1.16
69	3.475	1.02801
70	3.525	0.928608
71	3.575	1.12696
72	3.625	0.93864
73	3.675	0.983978
74	3.725	0.91186
75	3.775	1.09448
76	3.825	0.995342
77	3.875	0.906227
78	3.925	1.01242
79	3.975	1.00726
80	4.025	0.918532
81	4.075	0.96322
82	4.125	1.08031
83	4.175	1.04089
84	4.225	1.03424
85	4.275	0.918746
86	4.325	0.948676
87	4.375	1.07263
88	4.425	0.950988
89	4.475	1.03715
90	4.525	1.00269
91	4.575	0.999906
92	4.625	1.01189
93	4.675	0.975793
94	4.725	0.940993
95	4.775	1.04354
96	4.825	0.936574
97	4.875	1.0447
98	4.925	0.957981
99	4.975	0.974188
